,Bremerhaven,Rostock-Warnemuende,Hamburg-Fuhlsbuettel,Postdam,Essen,Bad Marienberg,Kassel,Braunlage,Chemnitz,Hof,Fichtelberg,Mannheim,Muehldorf/Inn,Stotten,Garmisch-Partenkirchen
2011-04-13 15:00:00,282.8322461122283,279.59774924867884,283.4505620207865,279.2414484281774,285.41369021842405,282.8163664099218,283.80487787849967,282.7379603797836,275.99404930650394,279.5659898440659,274.837808482314,285.57546468567125,280.62496749162875,278.50601971510895,276.1379591086564
2011-04-13 16:00:00,282.61191524272596,279.6017191742555,282.7052084937765,279.37940334196486,285.1427427978199,282.39456181740616,283.3066522186341,282.27943397568424,276.4515832292092,279.80120793448054,275.4045153583762,285.5903519065836,280.8482758053135,278.1864407061912,275.8054778416146
2011-04-13 17:00:00,282.027343701569,279.6533282067515,282.0253587387807,279.38039582335904,284.76857731222367,282.0581106247878,282.7359754169953,281.54400526261577,276.59747799414987,279.82601996933437,275.4392522071716,284.90156981904033,280.8085765495473,277.8222000345365,275.2705303701654
2011-04-13 18:00:00,281.45071201156526,279.6493582811749,281.2512232513402,279.36054619547593,283.543855271837,281.45269697435356,281.88244141802244,280.5207569452425,276.5190719640117,279.42307252330767,275.32511684684386,283.41284772780864,280.6358847869644,277.09272620983296,273.9247255996919
2011-04-13 19:00:00,280.92965927963417,279.66226053929887,280.4711328755348,279.3208469397097,281.57278722304625,280.29347870598116,280.76788481238697,279.5123958487816,276.39302682695404,278.95759874944923,275.14051530753113,281.70776469265127,280.34806518265964,275.6178988581194,273.5475826699132
2011-04-13 20:00:00,280.3818095500609,279.6185913579561,279.5749221766133,279.36451612105253,280.4770877638997,279.11639577251395,279.746621457802,278.83056113099747,276.4486057850267,278.4087565384818,275.3677935467925,281.65119325318443,279.598741730073,274.85666562880294,272.9858382008218
2011-04-13 21:00:00,279.8954936669252,279.4915537395043,278.79185435662544,279.34069656759283,279.887553815772,278.60229041034194,279.00920778194524,278.2410271828697,276.4208163059904,277.7021097858438,275.2923649608368,281.2145014397565,279.0637942586238,274.3445452294192,272.68710130118126
2011-04-13 22:00:00,279.2215988002943,278.79979420777863,277.9313729878935,279.28809505370265,279.50147855344585,278.2360647758989,278.27477155027094,277.4232225140864,276.2590418387432,277.11654576329266,275.1772371191148,279.96992977148676,279.5054484790225,272.9332366869316,271.57353717693996
2011-04-13 23:00:00,278.62511748240746,278.7640648775891,277.1502901306939,279.12135817948473,278.69756862418075,277.7854782229528,277.8678541786676,276.85552315663006,275.6645454836447,276.34042531306386,274.61946257560004,279.54713269757696,279.1074634399665,272.7406952964656,271.4981085909842
2011-04-14 00:00:00,278.03955345985634,278.79582428220203,276.3811170502242,278.9972980052154,279.17098224919243,277.1294480214167,277.292214970058,276.31958320378664,275.0889062750351,275.6397334487908,274.0051165926184,279.47567403719785,278.5695385243348,272.47768772701465,271.3343491609487
2011-04-14 01:00:00,277.61675638594653,278.7640648775891,275.72806429287056,278.79284683801956,279.05089200049974,276.15582377375114,276.1191019621674,275.7796733253666,274.62144753838834,275.1037934959474,273.5386503373658,279.1193732166964,278.29462117815405,272.1720034576151,271.09813858914
2011-04-14 02:00:00,277.1274630586284,278.77795961710723,274.9578987310067,278.7094784009106,278.5923655964004,275.81838009973865,275.4829213885144,274.959883693795,274.40508659446266,274.6115227244468,273.2170863656597,278.58442574524713,277.7586812253106,272.43004862009525,271.50604844213746
2011-04-14 03:00:00,276.6838238754413,278.69657614278657,273.90388349041467,278.512967084868,278.3551625431975,275.89380868569435,274.6343497965123,274.28102642019337,274.22643994351483,274.1797933179896,272.99377805197497,277.68523760214316,277.4212375512981,272.4508907293725,271.6837026116911
2011-04-14 04:00:00,276.4019591595015,278.6866513288451,273.3113720981044,278.44051594309474,277.9680947994772,275.4501695025073,273.67660525115326,273.3818382770894,274.1103196203988,273.79074061148106,272.87468028467646,277.606831572005,276.9567562588338,272.582890754795,271.79585300923054
2011-04-14 05:00:00,276.3116433526334,278.57747837548806,273.4989510815996,278.38791442920456,277.5542300581148,274.36240989451403,273.46818415838084,273.28259013767394,274.0636729948735,273.6805751767299,272.88361261722383,277.19098186785425,276.88629007984883,272.75855996156037,271.850439485909
2011-04-14 06:00:00,276.5875531802083,278.4980798639557,274.9311017333645,278.4018091687227,278.08719256677574,275.9315229786722,275.6188913395136,274.6283949081474,274.3723347084556,274.36340237590815,273.4056578305491,278.08421512259326,277.5988917208517,274.2929361969232,273.1228006332151
2011-04-14 07:00:00,278.6866513288451,278.86033557282207,277.33489167000664,278.8117039845085,280.38974940121415,278.76704232177156,277.81922259035406,276.424786231567,275.04424461229814,275.7687560300309,274.253236941157,280.3133283338642,278.78490698686636,275.8779289833879,274.2492670155804
2011-04-14 08:00:00,279.9540500691803,279.15113262130933,279.2742003141845,279.44986952094985,282.1474339502617,280.74505774032144,279.71585453458323,278.2668316991177,275.63377856042587,277.16517735160625,275.0065303193203,282.34692271048675,280.0751327992671,277.09074124704466,275.5970567488422
2011-04-14 09:00:00,280.9703510167945,279.57392969521914,280.90782468896276,279.87266659485965,283.1915243769122,281.9608474481606,281.26412550946424,279.85182448558237,276.1617786621161,278.3611174315624,275.7151620347466,283.78304328782826,281.30481724662457,277.91053087861627,276.2788914666263
2011-04-14 10:00:00,282.27844149429006,279.8935087041369,282.7171182705064,280.4066215849147,283.8525169854191,283.0128777259644,282.06902792012346,280.76986977517527,275.8054778416146,279.34069656759283,275.3459589561211,284.58298329151677,282.18614072463373,278.50304227092647,276.4208163059904
2011-04-14 11:00:00,282.8322461122283,280.32226066641164,283.97359971550594,280.7956742914233,284.3437952755255,283.1786221187882,282.39853174298275,281.26611047225254,276.4297486385378,280.0959749085444,275.77570339978996,285.0960961722946,282.811404002951,279.02012507728097,276.9825607750818
2011-04-14 12:00:00,283.4723966114579,280.6229825288404,284.69910361463286,281.17579466538444,284.4142614545105,283.39101313713724,282.7617799332433,281.7067722112571,277.105628467957,280.7599449612337,276.4337185641144,285.73426170873597,283.34535899300613,279.682110167182,277.7914331113177
2011-04-14 13:00:00,283.8862613528203,280.671614117154,284.91943448413514,281.12517811428256,285.0702916560466,283.39299809992553,283.0902912747084,282.18514824323955,277.49170373028306,281.0725766003924,276.7810870520685,285.9942918340044,283.63913348567587,279.77937334380914,277.7983804810768
2011-04-14 14:00:00,283.8406072086892,280.7371178891682,285.1407578350316,281.6779902508266,285.50797595086874,284.0123064898779,283.35826125113016,282.58412576368966,277.9968767599077,281.05272697250933,277.23465104919705,286.11735952687957,283.54584023462536,279.9083959250492,277.98893690875445
2011-04-14 15:00:00,284.0817801874688,280.97928334934187,285.3015398208846,282.37471218952305,285.4345323277013,284.1750734385193,283.12999053047463,282.32310315702705,277.9442752460175,280.639854712541,277.0828013958914,285.93871287593174,283.40590035804956,279.97786962264,277.8609068089085
2011-04-14 16:00:00,283.95970497598773,281.0457796027502,285.12785557690756,281.9618399295548,285.2539007139652,283.980547085265,283.0019604306287,282.09383995497734,277.9770271320246,280.35203510823624,277.0182901052714,285.5645473903355,283.2580206303205,279.64141843002164,277.1999142004016
2011-04-14 17:00:00,283.58057708342074,280.70734344734353,284.54129907296226,281.4735390836308,284.674291579779,283.2858101093569,282.51465206609885,281.770291020483,277.8092977764125,279.83098237630514,276.7215381684192,285.06731421186413,282.56526861720073,278.90499723555905,276.2600343201374
2011-04-14 18:00:00,283.22229130013096,279.9351929226914,282.36875730115815,281.24328340018695,283.9140508318566,282.4173888894717,281.9132083412412,280.34111781290056,277.0172976238772,278.7988017263845,276.0367260064526,283.6887575553836,281.71868198798694,278.7283355473995,275.7379891068121
2011-04-14 19:00:00,282.13949409910845,279.2781702397611,280.1158245364275,280.6825314124897,283.3304717720938,280.5842757544684,280.2448471176676,278.36210991295656,276.50219978031106,277.63759849522376,274.959883693795,282.0332985899339,280.1237643875807,277.8172376275657,275.32908677242045
2011-04-14 20:00:00,281.14105781658907,278.7094784009106,279.1054784771782,280.1525463480112,282.33104300818025,280.60412538235147,279.07074162838285,277.33290670721834,275.97916208559167,276.78803442182755,274.19964294587265,280.89293746805043,279.1352529190029,275.7449364765712,273.46322175141006
2011-04-14 21:00:00,280.6934487078254,278.1894181503737,278.8186513542676,279.3178694955273,282.162321171174,279.3694785280233,277.2207563096789,277.2495382701094,275.8888462787236,276.33943283166974,274.2304098690915,280.00962902725297,278.5467114522693,274.8715528497153,272.6622892663274
2011-04-14 22:00:00,280.25774937579155,277.3636736304371,279.1034935143899,278.7382603613411,279.9629824017277,278.45341820121877,276.3463802014288,276.29080124335616,276.53296670352984,275.81838009973865,274.8457483334672,280.2170576386312,277.7656285950697,273.552545076884,272.11344705536
2011-04-14 23:00:00,279.463764260468,276.9150720402793,278.5983204847653,278.377989615263,279.19480180265214,276.99943295878245,275.0571468704221,274.7941393009712,276.1220794063499,275.30129729338415,274.64923701742464,279.3248168652864,277.31107211654694,273.28060517488564,271.6360635047717
2011-04-15 00:00:00,278.76307239619496,276.3682147921002,278.120936934177,278.1655985969139,278.08322264119914,276.15383881096284,275.0869213122468,274.39218433633863,275.8292973950743,274.9390415845178,274.31576326898875,278.4782302360726,276.88827504263713,272.4628005061023,270.9879731543888
2011-04-15 01:00:00,278.17949333643213,276.20346288067054,277.5820195371511,278.185448224797,277.28526760029894,275.42138754207684,275.63278607903175,274.7226806405921,275.0055378379261,274.7832220056355,273.4731465653516,277.7398240788217,276.5706809965077,272.2811764109721,271.01576263342514
2011-04-15 02:00:00,277.6763052695958,276.08635007616033,276.9964555146,278.31645576882545,276.67389906149975,274.94598895427686,275.73699662541793,274.6532069430013,275.9513726065553,274.5648760989215,273.98526696473533,277.1354029097816,275.79158310209647,272.7248155941591,271.3561837516201
2011-04-15 03:00:00,276.8912524868196,275.8352522834393,276.1478839225979,278.44647083145964,276.0287861552994,274.8854475892334,275.3876431746756,274.42890614792236,276.0923049645253,274.96980850773656,274.471582847871,276.48135767103383,275.0363047611449,272.9520938334205,271.6807251675086
2011-04-15 04:00:00,276.32553809215153,276.0893275203428,275.4700191303904,278.1576587457607,275.21197396791024,274.2929361969232,274.8417784078906,274.00710155540673,276.1826207713933,275.2675529259829,274.5658685803157,276.51113211285843,274.7008460499207,271.9625898834485,271.55964243742176
2011-04-15 05:00:00,276.0367260064526,276.2788914666263,275.1127258284948,278.0038241296668,275.1534175656551,274.01702636934823,274.24529709000376,272.92529683577834,275.9563350135261,275.14051530753113,274.632364833724,276.07543278082466,274.6829813848259,272.2940786690961,271.40779278411617
2011-04-15 06:00:00,277.06096680522,277.73089174627427,275.93350794146056,278.64695207307886,277.1076134307453,275.60400411860127,274.6095377616585,274.99660550537874,275.63278607903175,275.069056647152,274.4259287037399,277.89465117630976,276.0526057087591,273.60415410938,272.40821402942385
2011-04-15 07:00:00,280.75101262868634,279.32779430946886,279.79823049029807,279.79823049029807,281.2006067002383,278.8494182774864,278.00878653663756,278.0683354202868,276.14986888538624,276.0168763785695,275.0035528751378,280.23392982233185,278.22812492474566,275.91167335078916,274.50532721527225
2011-04-15 08:00:00,282.8322461122283,280.72123818686174,282.9126371051548,281.24824580715773,284.0371185247318,281.2333585862454,280.588245680045,279.97489217845754,276.97362844253445,277.3835232583202,276.08238015058373,282.11170462007215,279.8538094483707,277.4321548466338,275.86601920665805
2011-04-15 09:00:00,283.9180207574333,281.74051657865834,284.6286374356479,282.695283679835,285.7243368947944,282.8322461122283,282.1404865805026,281.52117819055024,277.9591624669298,278.4434933872772,276.816816382258,283.61928385779277,281.07853148875733,278.5526663406342,277.1095983935336
2011-04-15 10:00:00,285.1953443117101,282.40051670577105,285.7074647110938,284.00039671314806,286.5004573450232,283.492246239341,283.1190732351389,282.07399032709424,279.302982274615,279.2245762444768,277.58995938830435,284.6147426961297,281.4586518627185,279.00623033776276,277.70508723002627
2011-04-15 11:00:00,285.2290886791113,283.01089276317606,286.5103821589648,284.8678254516391,287.08701384896847,284.0847576316512,283.5071334602533,282.3836445220704,280.3560050338129,279.77639589962666,278.5854182266413,284.93829163062406,281.8645767529277,279.8389222274584,278.36409487574485
2011-04-15 12:00:00,285.3094796720378,283.40887780223204,286.73468295404365,285.7372391529184,287.54157032749123,284.4162464172988,283.7016598135076,282.82232129828674,281.08448637712223,280.2309523781494,279.0161551517043,284.94226155620066,282.65856186825124,280.56343364519114,279.0449371121348
2011-04-15 13:00:00,285.2797052302132,283.7562462901861,287.2626830557338,285.9674948363623,287.67853275988455,284.2971486500003,284.09666740838105,283.3304717720938,280.97928334934187,280.78971940305837,278.90698219834735,285.72334441340024,282.8759152935711,280.523734389425,279.0121852261277
2011-04-15 14:00:00,285.4037654044825,284.07284785492135,287.0026529304654,286.1511038942808,287.7668636039643,284.44403589633515,284.2415696919276,283.4446071324216,280.78971940305837,281.08647133991053,278.9030122727707,285.8037354063268,283.12800556768633,280.3818095500609,278.8057490961436
2011-04-15 15:00:00,285.9843670200629,284.42120882426957,287.0502920373848,286.1084271943322,287.7142620900741,284.2008779547673,284.2921862430295,283.5468327160195,281.0269224562613,281.2264112164863,279.271222870002,285.7263218575827,283.2987123674809,280.819493844883,279.0876138120835
2011-04-15 16:00:00,286.2721866243677,284.54129907296226,286.9053897538382,285.7997654807501,287.5733297321042,283.8753440574846,283.90114857373266,283.03173487245334,280.7152832984968,280.86614047040825,279.04592959352897,285.3303217813151,283.1220506793214,280.6120652335047,278.71741825206385
2011-04-15 17:00:00,286.0191038688583,283.85549442960155,286.26325429182026,285.24397590002366,286.9569987863343,283.7284568111498,283.4962161649176,282.79850174482704,280.36890729193686,280.48800505923543,278.7065009567281,284.9918856259084,282.65359946128046,279.99176436215816,277.9680947994772
2011-04-15 18:00:00,285.6816601948458,282.9771483957748,284.31501331509503,283.2957349232984,284.60978028915895,281.93206548773014,282.79552430064456,282.0729978457001,279.90244103668425,279.9044259994726,278.1973580015269,283.55278760438443,280.93362920521076,278.88117768209935,276.6212975476096
2011-04-15 19:00:00,284.54030659156814,281.7980804995193,281.54797518819237,281.88442638081074,281.9836745202262,280.0969673899385,280.76887729378114,280.8314036216129,279.0876138120835,279.23747850260077,277.84105718102546,282.18911816881615,280.0751327992671,276.79200434740414,275.22983863300504
2011-04-15 20:00:00,282.96623110043913,280.6080953079281,279.746621457802,281.70776469265127,280.5535088312496,279.4836138883511,279.4855988511394,279.75059138337866,277.6008766836401,278.6787114776918,276.8545306752359,282.04818581084623,279.4439146325849,275.68439511152775,274.0597030692969
2011-04-15 21:00:00,281.5569075207398,279.58980939752564,279.03302733540494,281.6134789602066,279.5818695463724,278.8007866891728,278.8474333146981,279.0429521493465,277.1741096841536,277.8827413995799,275.8084552857971,281.391163127916,278.5397640825102,275.0472220564806,273.32030443065184
2011-04-15 22:00:00,280.4622005429874,279.04791455631727,280.8333885844012,279.23350857702417,280.4721253569289,277.362681149043,280.0324560993185,279.3436740117753,279.63844098583917,277.86487673448516,276.59549303136157,279.12632058645545,279.25732813048387,273.76692105802135,272.2533869319358
2011-04-15 23:00:00,280.0235237667711,278.83949346354484,280.82247128906545,279.0836438865068,279.33374919783375,276.8654479705716,281.0110427539548,279.0618092958354,279.33771912341035,277.96313239250645,277.6346210510413,278.564576117364,278.8881250518584,274.0676429204501,272.6265599361378
2011-04-16 00:00:00,279.5292680324822,278.9943205610329,279.6285161718976,278.7124558450931,278.705508475334,276.5409065546831,280.4512832476517,278.78689194965466,279.0121852261277,277.37260596298455,277.28328263751064,278.06238053192186,278.03756849706804,274.6303798709357,273.2418984005136
2011-04-16 01:00:00,279.37543341638826,278.93377919598953,277.2267111980438,277.414290181539,277.6703503812309,276.1717034760576,279.8796139646187,278.4514332384304,278.1487264132133,276.94980888907475,276.9398840751332,277.79937296247095,277.41826010711566,273.925718081086,272.3873719201466
2011-04-16 02:00:00,279.40818530239534,278.7104708823048,275.6000341930246,276.22232002715947,277.21281645852565,275.884876353147,279.21663639332354,278.1775083736438,277.04508710291356,276.6997035777478,276.4476133036326,277.2991623398171,277.02126754945385,273.4046653491549,271.6678229093846
2011-04-16 03:00:00,279.1590724724626,278.2231625177749,274.92216940081715,275.3638236212159,276.87537278451316,275.7449364765712,278.76803480316573,278.1864407061912,276.19949295509394,276.4009666781073,276.1220794063499,277.14334276093484,276.48532759661043,272.94216901947897,271.01675511481926
2011-04-16 04:00:00,278.69459117999827,278.0732978272576,275.5027710163975,275.0849363494585,276.206440324853,275.51666575591565,278.5209069360213,278.1120046016296,275.2903799980484,276.00298163905137,276.7016885405361,276.9329367053741,276.00893652741627,272.7446652220422,270.6634317385003
2011-04-16 05:00:00,278.0316136087031,278.1358241550893,276.289808761962,275.1722747121441,276.5905306243908,275.49284620245595,277.7348616718509,277.5065909511954,275.54544771634613,275.75287632772444,275.82135754392107,276.87934271008976,275.67645526037455,272.6027403826781,270.76267987791573
2011-04-16 06:00:00,279.1074634399665,279.34962890014026,278.5268618243862,278.3531775804091,277.8589218461202,277.3398540769774,277.28526760029894,278.1933880759503,277.1502901306939,276.8188013450463,276.9180494844618,278.13284671090685,276.6133576964564,273.82250001609395,273.0354622705295
2011-04-16 07:00:00,281.6392834764546,280.91874198429844,281.9866519644087,281.71371958101616,281.24526836297525,279.6781402416054,279.5183507371465,280.8214788076713,279.71188460900663,278.9913431168505,278.62809492658994,280.15353882940536,278.6370272591373,275.9503801251612,275.19013937723884
2011-04-16 08:00:00,283.64806581822324,282.18514824323955,284.3626524220145,284.5740509589694,283.9170282760391,281.49934359987884,281.2968773954713,282.13651665492597,281.5559150393456,280.6497795264826,280.1952230479598,282.09086251079486,281.050742009721,278.3492076548325,277.5016285442246
2011-04-16 09:00:00,285.22015634656395,282.96226117486253,286.0449083851063,286.64039722159896,285.48614136019734,282.8927874772717,283.0625017956721,283.42971991150927,282.75384008209005,281.6988323601039,281.2006067002383,283.96863730853516,282.67344908916357,280.22598997117865,279.1868619514989
2011-04-16 10:00:00,286.54114908218355,283.52896805092473,288.02887869202107,287.3827733044265,286.7912543935105,283.92993053416313,284.2534794686575,283.6341710787051,282.91759951212555,282.77468219136733,281.7028022856805,285.4236150323656,284.0778102618921,281.28893754431806,280.39967421515564
2011-04-16 11:00:00,287.3619311951493,283.9398553481047,288.18668323369167,287.41850263461606,287.5237056623965,284.20981028731467,284.4539607102767,284.0847576316512,283.6490582996174,282.7429227867544,282.18614072463373,286.0885775664491,284.4777802637364,282.3330279709686,281.6591331043377
2011-04-16 12:00:00,287.74999142026365,284.3428027941314,288.4625930612666,287.60707409950544,287.5038560345134,284.59092314267,285.24596086281196,284.2941712058178,284.19492306640234,283.4485770579982,282.85904310987047,286.152096375675,284.95814125850717,283.00295291202286,282.2437046454947
2011-04-16 13:00:00,287.848247078285,284.59191562406414,288.8963074305121,287.9435252921238,287.86114933640897,285.1685473140679,285.1685473140679,284.5800058473343,284.33188549879566,283.64310341125247,282.9275243260671,286.42602124046164,285.0683066932583,283.2153439303719,282.0759752898826
2011-04-16 14:00:00,287.67555531570207,285.08617135835306,288.59360060529497,288.0129989897146,287.69937486916183,285.13281798387834,285.2300811605055,284.6147426961297,284.552216368298,284.0718553735272,283.1954943024888,286.68307392154765,285.1268630955134,283.601419192698,282.13453169213767
2011-04-16 15:00:00,287.23588605809164,285.43155488351886,288.2531794871,288.1112546477359,287.9465027363063,285.25489319535933,285.2906225255489,284.5581712566629,284.4370885265761,284.2217200640445,283.00493787481116,286.82599124230586,285.4464421044311,283.2530582233498,281.64027595784876
2011-04-16 16:00:00,286.7475852121677,285.62806619956143,288.05170576408665,287.56538988095093,287.8214500806428,285.22015634656395,285.01471269797395,284.5085471869552,284.0778102618921,283.9388628667105,282.6049678729669,287.0304424095017,285.24893830699443,282.7488776751193,281.0130277167431
2011-04-16 17:00:00,286.03498357116473,284.8301111586612,287.4512545206232,286.84782583297726,287.6209688390236,285.08220143277646,284.4083065661456,284.4628930428241,283.53492293928963,283.63913348567587,282.3866219662529,286.3218106940754,284.6723066169907,282.1057497317072,280.209117787478
2011-04-16 18:00:00,285.2072540884399,283.47636653703455,286.11934448966787,285.13083302109004,286.3476152103234,284.02719371079024,283.69471244374853,283.5795846020266,281.6581406229435,282.8471333331406,281.07555404457486,285.08220143277646,283.6599755949531,280.27362907809805,278.3293580269494
2011-04-16 19:00:00,284.04208093170257,282.62580998224416,284.95615629571887,284.0242162666078,284.0400959689143,282.5434340265293,281.9926068527736,282.9563062864976,279.8409071902467,281.9151933040295,280.0532982085958,284.1611786990011,282.08292265964167,278.34027532228515,277.05104199127845
2011-04-16 20:00:00,283.74135906927376,282.15934372699155,283.5111033858299,283.0912837561026,282.42532874062493,281.230381142063,281.88045645523414,282.6595543496454,279.1888469142872,280.32523811059406,278.6985611055749,283.46048683472804,281.83380982970885,278.2340798131106,276.75925246139707
2011-04-16 21:00:00,283.7314342553322,282.5047272521573,282.97913335856316,282.6923062356525,281.0656292306333,280.54358401730804,282.89774988424244,281.6978398787097,278.74917765667675,279.1431927701561,278.6459595916847,283.26893792565625,281.47552404641914,277.6008766836401,276.43272608272025
2011-04-16 22:00:00,282.78262204252053,282.44914829408464,282.96821606322743,282.8729378493886,281.8943511947523,279.9957342877348,282.72406564026545,281.47651652781326,279.71089212761245,277.697147378873,278.29263621536575,282.4154039266834,278.60526785452436,275.61690637672524,274.6095377616585
2011-04-16 23:00:00,282.44220092432556,282.34890767327505,282.89377995866585,282.2883663082316,280.72024570546756,279.41910259773107,282.5692385427773,280.88996002386796,279.54415525339454,277.16914727718284,278.60427537313024,281.8199150901907,278.2102602596509,274.4914324757541,273.5188007094827
2011-04-17 00:00:00,282.24866705246546,282.2129377222759,282.7250581216596,282.6486370543097,281.2859601001356,279.09456118184255,282.30920841750884,280.0026816574939,278.83453105657406,277.47086162100584,278.53182423135695,281.2274036978805,277.72692182069767,273.8770864927725,272.1997929366514
2011-04-17 01:00:00,281.80602035067255,281.9409978202776,282.5444265079235,282.0819301782475,280.74009533335067,279.1034935143899,281.8903812691757,279.69104249972935,278.1249068597536,276.8942299310021,278.6836738846626,280.49792987317693,277.0579893610376,273.55849996524887,271.81371767432535
2011-04-17 02:00:00,281.7871632041836,281.80899779485503,282.49083251263914,282.22484749900576,280.2150726758429,277.85594440193773,281.52217067194437,279.99275684355234,277.54331276277907,276.36722231070604,278.64298214750227,279.99077188076404,276.5180794826175,273.32625931901674,271.8405146719675
2011-04-17 03:00:00,281.66012558573186,281.53110300449174,282.60596035436106,281.49438119290807,279.91832073899076,278.2837038828183,280.95943372145877,280.0274936923477,277.4887262861006,275.75386880911856,278.3809670594455,279.6314936160801,275.910680869395,272.71092085464096,271.4961236281959
2011-04-17 04:00:00,281.92114819239447,281.28298265595316,282.37471218952305,281.83182486692056,279.66226053929887,277.39841047923255,280.98424575631265,280.34707270126546,276.925989335615,275.55834997447016,278.30256102930724,279.32977927225716,275.51964320009813,271.90998836955833,270.9294167521337
2011-04-17 05:00:00,281.8635842715335,281.0358547888087,282.1821707990571,281.62340377414813,279.2305311328417,277.4867413233123,280.7132983357085,279.8865613343778,277.555222539509,275.55834997447016,276.8128464566814,279.5104108859933,275.313207070114,271.8444845975441,270.6237324827341
2011-04-17 06:00:00,281.918170748212,281.10334352361116,282.3379903779393,282.3439452663043,280.79865173560574,278.8494182774864,280.2309523781494,280.3361554059298,278.6390122219256,277.4609368070643,278.22613996195736,280.61107275211054,277.16021494463547,274.8397934451023,273.96442485545805
2011-04-17 07:00:00,282.29630615938487,281.2353435490337,282.7607874518491,283.62424626476354,283.4833139067936,281.3862007209452,281.2571781397051,281.9558850411899,280.9892081632834,280.0542906899899,279.9113733692317,281.92313315518277,279.50147855344585,277.69020000911394,276.67092161731733
2011-04-17 08:00:00,283.2133589675836,281.6779902508266,283.7284568111498,284.93928411201824,285.4216300695773,283.14884767696356,283.12502812350385,283.23817100243747,282.2913437524141,282.3379903779393,281.2621405466759,284.18797569664326,282.1990429827577,279.829989894911,278.7323054729762
2011-04-17 09:00:00,284.224697508227,282.23080238737066,285.46331428813176,286.6949836982775,287.5485176972503,284.7457502401581,284.8162164191431,284.6564269146842,283.5815695648149,283.9825320480533,282.46502799639114,285.7809083342612,284.3944118266274,281.80701283206673,280.72024570546756
2011-04-17 10:00:00,284.77254723780027,281.50132856266714,287.1922168767489,288.57474345880604,288.6432246750027,285.71044215527627,285.90695347131884,285.67272786229836,284.2177501384679,284.7179607611218,283.614321450822,287.30337479289415,286.2275249616307,283.2103815234011,282.1295692851669
2011-04-17 11:00:00,285.1357954280608,281.87747901105166,287.5455402530679,289.48881882282234,289.2952849509622,286.23347984999566,286.6334498518399,286.2215700732658,284.6216900658888,285.25290823257103,284.02223130381947,288.05567568966325,287.06319429550877,284.31104338951843,283.35627628834186
2011-04-17 12:00:00,285.9178707666545,282.3042460105381,288.02490876644447,289.6833451760766,290.0446084035488,286.6503220355405,286.8885175701376,286.6949836982775,284.98196081196687,285.69059252739316,284.38051708710924,288.37624717997517,287.6338710971476,285.3511638905923,284.56611110781614
2011-04-17 13:00:00,286.40120920560776,282.63672727757984,288.6094803076015,289.63173614358055,290.1855407615188,287.1783221372307,287.36788608351424,287.24878831621567,284.9502014073539,285.9635249107856,284.47281785676563,288.9141720956069,287.8948937038102,285.920848210837,285.00875780960905
2011-04-17 14:00:00,286.38135957772465,282.96523861904495,288.9637961653146,290.04163095936633,290.14683398714675,286.9738709700349,287.76785608535846,287.3291793091422,285.0256299933097,286.0161264246758,284.42815619402865,289.27444284168496,288.4169389171355,285.9734497247272,285.01272773518565
2011-04-17 15:00:00,286.5322167496361,283.1160957909565,289.0749540814599,289.93245800600937,290.180578354548,287.3351341975071,287.53760040191463,287.289480053376,285.0415096956161,286.07071290135434,284.31302835230673,289.5245481530119,288.89928487469456,285.86030684579356,284.6216900658888
2011-04-17 16:00:00,286.2692091801852,283.15182512114603,288.5777209029885,289.435224827538,289.74587150390835,286.90241230965574,287.328186827748,287.25176576039814,284.80033671683657,285.9158858038662,283.81579517383534,289.36872857412965,289.0620518233359,285.6915850087873,284.0817801874688
2011-04-17 17:00:00,285.6608180855685,283.1349529374454,288.066592984999,288.9360066862783,289.1255706325618,286.22256255465993,286.71284836337225,286.5530588589134,284.56313366363366,285.3789533696287,283.4396447254508,288.4417509519893,288.3772396613693,284.4569381544591,282.7329979728128
2011-04-17 18:00:00,284.87775026558063,282.20797531530513,286.6771190331827,286.9560063049401,288.04972080129835,285.19832175589255,285.33726915107417,285.25489319535933,283.1240356421097,284.2495095430809,282.29432119659657,287.1693898046833,285.8920662504065,281.29588491407713,279.91335833202
2011-04-17 19:00:00,283.0823514235552,281.62538873693643,283.8525169854191,284.33089301740154,286.07666778971924,283.06349427706624,283.58256204620903,283.4773590184287,280.8760652843498,282.7707122657907,280.4225012872212,285.7114346366704,283.8386222459009,278.6886362916334,278.1626211527315
2011-04-17 20:00:00,281.5787421114112,281.1877044421143,282.1643061339623,282.7895694122796,284.1780508827017,281.38322327676275,282.13651665492597,282.4531182196613,280.08803505739115,281.3405465768141,279.2543506863014,284.2653892453873,282.5057197335515,278.20132792710353,277.75570378112815
2011-04-17 21:00:00,280.736125407774,281.1132683375527,280.91179461453936,281.63630603227216,282.7121558635356,281.7286068019285,281.9588624853723,281.26114806528176,278.81765887287344,280.2845463734337,277.45498191869933,283.2242762629193,281.6134789602066,276.4138689362313,276.03474104366427
2011-04-17 22:00:00,279.96695232730434,280.8552231750726,278.827583686815,279.9957342877348,281.90824593427044,281.2164864025448,280.34508773847716,279.05287696328804,277.5740796859979,278.7402453241294,275.9980192320806,280.60511786374565,280.6954336706137,275.326109328238,274.8864400706276
